Time,DWATT,CSGV,CTIM,TTXD1_1,TTXD1_2,TTXD1_3,TTXD1_4,TTXD1_5,TTXD1_6,TTXD1_7,TTXD1_8,TTXD1_9,TTXD1_10,TTXD1_11,TTXD1_12,TTXD1_13,TTXD1_14,TTXD1_15,TTXD1_16,TTXD1_17,TTXD1_18,TTXD1_19,TTXD1_20,TTXD1_21,TTXD1_22,TTXD1_23,TTXD1_24,TTXM,TTXSP1,TTXSP3,TTXSP2
#!Units,MW,na,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,naF,naF,naF,deg F,deg F,deg F,deg F
#!Description,Generator Watts Max Selected,IGV angle in deg,Compressor Inlet Temperature,Exhaust Thermocouple 1- Compensated,Exhaust Thermocouple 2- Compensated,Exhaust Thermocouple 3- Compensated,Exhaust Thermocouple 4- Compensated,Exhaust Thermocouple 5- Compensated,Exhaust Thermocouple 6 - Compensated,Exhaust Thermocouple 7 - Compensated,Exhaust Thermocouple 9 - Compensated,Exhaust Thermocouple 9 - Compensated,Exhaust Thermocouple 10  - Compensated,Exhaust Thermocouple 11 - Compensated,Exhaust Thermocouple 12 - Compensated,Exhaust Thermocouple 13 - Compensated,Exhaust Thermocouple 14 - Compensated,Exhaust Thermocouple 15 - Compensated,Exhaust Thermocouple 16 - Compensated,Exhaust Thermocouple 17 - Compensated,Exhaust Thermocouple 18 - Compensated,Exhaust Thermocouple 19 - Compensated,Exhaust Thermocouple 20 - Compensated,Exhaust Thermocouple 21 - Compensated,Exhaust Thermocouple 22 - Compensated,Exhaust Thermocouple 23 - Compensated,Exhaust Thermocouple 24 - Compensated,Exhaust Temp Median Corrected By Average,Combustion Monitor Actual Spread 1,Combustion Monitor Actual Spread 3,Combustion Monitor Actual Spread 2
2015/8/1 8:00,83.68569946,61.65276337,97.28492737,1088.29541,1077.193359,1084.321777,1079.157715,1077.550903,1081.873779,1073.943359,1095.380737,1088.372803,1088.08252,1088.931641,1079.715942,1082.104492,1078.347168,1068.622314,1085.305908,1086.125,1082.924561,1076.780273,1082.769775,1079.144531,1067.054199,1090.906616,1086.246948,1082.471313,24.71356773,18.85206795,23.95149612
2015/8/1 9:00,96.31951904,72.83722687,91.25266266,1069.043579,1072.265503,1071.861572,1058.124756,1072.440063,1079.980957,1064.648804,1077.575073,1079.464722,1074.698853,1063.286011,1070.514404,1065.425659,1056.900024,1069.817261,1082.532227,1073.086426,1059.331177,1050.714966,1067.057617,1080.760132,1069.369751,1073.343506,1078.542358,1069.952148,32.10974121,22.9158287,23.60400963
2015/8/1 10:00,99.93180084,78.27552795,91.98561096,1060.09436,1063.139771,1061.923706,1045.998413,1058.895142,1071.17749,1053.93396,1062.990479,1071.171997,1067.005493,1056.134033,1058.097534,1053.477417,1047.726318,1064.051514,1071.746582,1061.369141,1047.870605,1042.042969,1053.300415,1071.106934,1060.310303,1060.46814,1070.912842,1059.86792,31.73847389,25.59329987,26.03712273
2015/8/1 11:00,100.9497986,84.0184021,94.9950943,1059.715698,1060.160156,1057.902222,1042.743164,1053.133789,1071.834839,1054.05957,1059.538086,1067.010742,1065.368164,1053.056519,1055.773926,1050.683594,1044.439087,1063.27002,1065.933228,1059.370605,1045.275513,1041.458374,1045.807251,1064.876587,1055.155029,1058.237793,1065.18335,1056.640015,25.42960548,21.83244896,25.81059647
2015/8/1 12:00,99.52737427,84.05713654,97.33135986,1060.70752,1061.253906,1059.400146,1042.526489,1054.454224,1070.254395,1054.613403,1060.307983,1067.244385,1065.510132,1053.53064,1054.521362,1051.013306,1045.440308,1064.105713,1068.08374,1063.804932,1043.396362,1042.150391,1048.079346,1068.348389,1057.570923,1059.346558,1066.735962,1058.536621,27.45727539,24.19117928,26.2739315
2015/8/1 13:00,98.04136658,84.05736542,98.35830688,1060.444214,1061.359375,1060.331787,1043.24939,1055.437866,1069.068237,1053.788696,1059.849487,1068.138916,1064.750854,1053.656982,1055.759644,1051.852173,1045.781616,1062.660034,1069.197021,1064.524902,1045.414307,1042.132813,1048.471924,1069.829346,1058.973999,1060.647095,1067.822144,1058.762085,27.66268921,22.88910103,25.84186935
2015/8/1 14:00,97.58633423,84.07151794,100.6073685,1062.635132,1062.226685,1059.544434,1043.864258,1056.574951,1069.384155,1054.960571,1060.937744,1068.736328,1065.420288,1055.187866,1056.141113,1054.031982,1047.443726,1064.009399,1070.737549,1068.040161,1046.091064,1041.118774,1049.200684,1070.989868,1060.798828,1061.190552,1070.493286,1059.335693,27.06142044,25.28053856,26.16587067
2015/8/1 15:00,97.79223633,84.06069946,102.1710129,1062.515381,1062.721924,1060.074951,1047.25293,1058.25769,1068.900635,1054.854858,1060.873169,1068.772095,1064.885498,1054.967896,1057.521606,1055.172607,1046.227051,1063.651367,1069.927002,1066.38855,1047.569458,1042.158936,1050.501831,1071.970093,1060.440063,1062.115723,1070.403076,1059.337158,27.78708839,25.73071861,24.76664543
2015/8/1 16:00,96.87033081,84.06354523,102.053215,1061.77063,1062.810669,1061.511475,1044.724976,1057.644043,1070.334839,1054.687134,1062.912476,1069.852783,1067.074829,1055.74939,1057.79187,1053.434326,1048.099976,1064.634644,1071.028564,1067.306274,1046.340088,1042.577515,1049.705078,1071.663696,1061.236328,1062.756226,1070.348145,1059.603638,28.8423214,23.47604942,25.54654312
2015/8/1 17:00,96.83037567,80.097229,100.8692932,1066.802124,1067.711548,1066.775757,1051.527954,1064.478149,1074.358154,1058.905273,1069.741455,1074.695801,1070.280151,1059.798218,1064.290039,1059.827393,1052.154419,1067.001465,1077.188965,1066.022583,1054.726074,1044.517822,1056.213745,1077.411621,1066.842896,1066.696167,1073.048462,1065.130615,31.66178703,23.16365433,25.41536522
2015/8/1 18:00,99.41722107,84.06088257,98.00387573,1057.973022,1059.71814,1060.509766,1042.687012,1054.882813,1070.490479,1053.615723,1060.372803,1067.974121,1063.965332,1053.432495,1055.424683,1051.306152,1046.091797,1062.531982,1068.513428,1062.074341,1046.707764,1041.940918,1047.029053,1065.910522,1057.773804,1060.011108,1066.387329,1056.323242,26.11506081,23.97734833,24.24050331
2015/8/1 19:00,95.91436005,73.93493652,96.23653412,1073.25415,1073.807129,1072.234741,1058.439453,1071.503418,1079.35791,1064.842163,1077.011108,1081.734131,1076.537476,1065.58667,1071.305542,1067.097778,1057.911865,1072.66626,1084.940186,1074.015381,1062.103027,1051.410767,1066.380493,1084.726074,1074.739746,1072.449585,1080.552612,1072.084595,30.37875557,25.66559029,26.15875244
2015/8/1 20:00,100.5558472,83.01828003,94.47029877,1060.913696,1058.87146,1058.679565,1044.593994,1053.313354,1071.889893,1053.430664,1059.634521,1068.359131,1066.727051,1053.479248,1057.856689,1050.625488,1047.194214,1066.148315,1071.851929,1063.375244,1046.586426,1042.729004,1045.754272,1065.808594,1060.353638,1057.100708,1068.787231,1059.45459,28.98531532,21.72932243,25.92248535
2015/8/1 21:00,89.24880981,63.72705841,93.18418121,1092.255615,1077.014526,1093.641602,1076.027832,1087.75354,1085.345459,1082.535278,1099.989136,1089.922607,1091.200439,1084.492432,1077.74646,1084.887695,1078.900391,1080.895874,1099.550537,1092.393555,1085.88855,1074.189941,1087.725464,1076.492065,1075.496704,1099.198242,1091.084839,1085.604126,26.15241432,21.99987221,23.07774353
2015/8/1 22:00,79.57873535,58.12199783,95.90441132,1097.673706,1093.092407,1092.249268,1095.394043,1090.807007,1095.996216,1086.103149,1106.512573,1102.205933,1098.855713,1101.754761,1095.696533,1092.10022,1093.875,1083.069824,1095.011963,1099.24231,1096.691284,1093.757568,1096.499634,1096.458496,1081.903687,1100.553101,1096.180054,1095.71582,21.2196331,16.21420097,19.60240173
2015/8/3 8:00,75.34942627,57.76989365,106.9877472,1100.89917,1100.095459,1097.199707,1100.33313,1094.977173,1101.453735,1090.322266,1111.503662,1109.095581,1102.693604,1105.803467,1100.251221,1095.143921,1099.973389,1088.676758,1099.832275,1101.265869,1097.07312,1095.908203,1098.203125,1100.669678,1086.406372,1105.345093,1100.361572,1098.938965,22.20628166,18.84112549,20.00818634
2015/8/3 9:00,98.65372467,84.07398987,97.13545227,1059.52832,1061.693359,1060.096436,1044.118408,1056.390137,1071.167114,1055.415405,1060.475708,1066.03894,1066.121338,1054.717773,1055.47937,1051.911865,1047.730469,1066.443237,1067.069702,1064.949707,1050.217285,1041.343628,1049.465454,1068.885498,1057.595703,1059.345581,1068.568604,1058.794556,28.35348129,23.74312401,26.98297691
2015/8/3 10:00,98.0218811,84.0728302,100.3753815,1062.615967,1063.786377,1059.737793,1045.420044,1055.640869,1070.026123,1056.502808,1061.840576,1067.589478,1065.524414,1056.85791,1058.525879,1052.37561,1046.596191,1065.683594,1069.376831,1062.988892,1051.524048,1042.245605,1050.51062,1073.456299,1059.989502,1063.189087,1069.280029,1060.456299,27.97798347,22.0536499,26.66254234
2015/8/3 11:00,96.44561005,84.07167053,102.7942352,1064.187866,1064.68103,1061.096069,1045.942993,1058.409058,1070.455444,1057.799438,1063.737549,1069.385742,1066.803589,1056.289795,1060.537964,1053.793457,1047.715698,1064.818115,1069.89856,1063.257813,1050.420654,1043.220093,1050.835083,1076.169067,1064.142944,1064.516235,1070.846558,1062.048828,27.35216331,22.70211983,25.69503403
2015/8/3 12:00,95.53991699,84.07050323,103.475975,1063.101807,1065.651489,1062.066772,1047.773804,1060.764038,1071.202881,1058.86731,1065.885132,1071.990356,1067.690552,1058.965942,1061.717041,1057.080688,1050.473999,1066.223022,1072.439087,1062.786743,1051.598877,1043.751465,1054.141602,1077.844604,1064.924072,1066.632324,1072.490845,1062.505127,26.4622612,23.03411865,25.32194901
2015/8/3 13:00,96.18667603,84.06934357,104.5873718,1063.011719,1063.796265,1060.039307,1046.541992,1058.551758,1072.207642,1059.648682,1063.535645,1071.342896,1066.490112,1057.040771,1060.167969,1054.11731,1047.543701,1064.629272,1071.479004,1064.273438,1050.061279,1043.981201,1051.227295,1076.440308,1062.345947,1066.383545,1071.030029,1060.280029,27.38493347,23.83534622,26.4288063
2015/8/3 14:00,96.46730042,84.0681839,105.6752243,1063.126953,1065.047119,1061.486084,1046.388306,1059.418701,1071.404785,1057.788208,1064.099487,1070.663818,1068.299683,1058.194702,1060.570557,1055.651978,1048.978027,1065.022949,1071.975464,1063.249756,1050.779297,1043.567627,1051.345093,1075.451538,1061.675171,1063.855835,1070.768433,1062.29541,28.10366249,23.4451561,26.9134922
2015/8/3 15:00,95.7897644,84.06702423,105.3509674,1061.955322,1065.956299,1061.559814,1046.34375,1060.672607,1070.634888,1060.759644,1065.036133,1071.238525,1067.665527,1059.918579,1059.736572,1054.872559,1049.804077,1064.693726,1072.062988,1065.025146,1052.766968,1044.134888,1052.728638,1076.583496,1062.826782,1066.80188,1072.001953,1061.619629,28.73912621,24.06981468,26.77132416
2015/8/3 16:00,95.55583954,84.06933594,105.6953278,1064.039795,1065.056641,1062.023315,1046.085571,1060.555664,1071.504639,1057.760376,1066.578247,1070.903076,1068.514038,1059.322144,1061.027344,1056.378418,1049.204224,1065.382202,1071.716309,1064.923828,1051.108032,1043.941406,1052.953491,1077.327393,1064.095459,1064.994507,1071.950806,1061.971436,27.10023499,23.80532074,26.94174957
2015/8/3 17:00,96.69155884,84.06013489,102.8282776,1061.112671,1063.414063,1060.134521,1044.891357,1059.034668,1071.014282,1058.368164,1063.875732,1070.439209,1067.243408,1056.86377,1058.677979,1054.214111,1047.491577,1064.847168,1072.094238,1066.167847,1048.069092,1042.564819,1050.212036,1072.78125,1061.417725,1062.126953,1069.415283,1059.819824,28.51820755,23.33029366,26.47670364
2015/8/3 18:00,97.37937164,84.06475067,100.853508,1057.946655,1060.749756,1059.746948,1046.308594,1058.647583,1068.900879,1058.87793,1064.603027,1068.157837,1068.509888,1057.630127,1058.82373,1054.208984,1044.228394,1066.000854,1070.004761,1065.386719,1046.715942,1041.264893,1051.380371,1073.610352,1062.69397,1064.154907,1067.554321,1063.384888,26.5334301,23.8699379,27.87070465
2015/8/3 19:00,98.19226074,84.06611633,98.93721771,1058.474365,1061.388184,1058.344238,1042.076294,1055.075928,1071.910767,1057.042725,1060.898438,1068.767944,1065.102905,1053.959961,1055.942017,1051.341553,1045.060425,1063.40686,1068.612549,1064.897583,1045.444946,1042.645874,1047.981079,1067.789917,1059.307861,1059.027588,1066.529663,1057.340698,27.1797123,24.82609177,27.44304085
2015/8/3 20:00,98.60221863,81.15122986,97.36306763,1058.827637,1061.556274,1060.183594,1042.649536,1055.759644,1070.393555,1057.005615,1062.212891,1069.916504,1066.389648,1055.265137,1056.669556,1051.777588,1046.112183,1065.999146,1070.874634,1062.494629,1048.080811,1042.765137,1050.385498,1073.758057,1059,1060.541016,1067.578369,1058.775513,26.85935783,23.9736557,27.1201973
2015/8/3 21:00,99.52050781,83.77466583,96.53721619,1057,1061.12207,1057.637451,1041.325317,1053.497437,1070.4646,1056.651245,1058.781738,1067.389282,1065.324097,1054.028687,1055.192505,1050.477295,1046.601196,1061.669556,1064.411499,1060.330811,1045.898438,1042.608887,1048.066284,1067.832764,1055.740112,1058.556152,1064.591675,1058.804443,27.72945213,23.2292614,26.38957214
2015/8/3 22:00,98.43545532,79.42494965,95.68477631,1059.838501,1064.30249,1061.575317,1045.413208,1057.77832,1073.364502,1059.122559,1064.562256,1071.786133,1069.530518,1058.07605,1058.57019,1054.048828,1048.401123,1065.912964,1071.908447,1066.149048,1049.212769,1043.127319,1051.042725,1074.104248,1062.045776,1062.425903,1069.764404,1061.137329,29.73962212,25.76396942,26.27628899
2015/8/3 23:00,97.32699585,74.76311493,93.34973145,1067.688721,1070.017822,1070.306274,1053.822144,1065.835205,1077.234619,1064.767212,1073.200806,1078.228027,1073.869995,1063.255005,1066.138794,1063.085083,1054.020142,1069.586914,1080.374146,1070.877808,1057.279175,1049.157349,1061.165527,1081.056274,1069.97229,1069.794312,1075.846191,1067.702759,32.4249649,25.3353672,24.04636383
2015/8/4 0:00,101.1436462,84.06571198,93.37841797,1057.658569,1056.992554,1057.792236,1039.236694,1052.678101,1072.162231,1054.947998,1057.212891,1065.174072,1062.915405,1050.961426,1053.678711,1048.896851,1042.707031,1061.986206,1063.994019,1058.653076,1045.718628,1042.163574,1044.838135,1065.340454,1053.751587,1056.678833,1062.414307,1056.109009,26.81342888,21.64700699,23.86645126
2015/8/4 1:00,102.0310822,84.05006409,91.54253387,1056.571533,1056.766602,1056.067993,1036.275391,1049.215576,1071.498413,1053.101929,1055.99707,1063.620728,1062.392822,1050.477173,1050.884521,1048.360962,1042.103271,1062.248413,1062.011108,1059.023926,1043.759399,1041.238037,1042.950806,1061.275757,1051.274292,1055.350342,1062.051514,1053.72522,26.93992996,22.54979897,23.80621529
2015/8/4 2:00,102.8733673,84.06735229,89.98258972,1056.599243,1057.626099,1057.112061,1039.806519,1051.073853,1069.56604,1055.114624,1057.090454,1065.02478,1064.638428,1051.829834,1050.397949,1049.48645,1041.165771,1063.44458,1061.94165,1058.30249,1042.06958,1041.19812,1044.801758,1063.09668,1050.932739,1055.753296,1060.956909,1055.216064,27.56599045,22.79820251,23.57647896
2015/8/4 3:00,102.7005005,84.06089783,90.019104,1054.611328,1054.494751,1054.662109,1037.435669,1049.203247,1070.34375,1053.169189,1055.342651,1062.473999,1061.579956,1049.777222,1050.209717,1047.019165,1040.609741,1062.447144,1059.896606,1057.900269,1043.32373,1041.6698,1043.824463,1062.139648,1050.52832,1054.690063,1059.47583,1053.19812,25.61145782,21.80296326,22.99175835
2015/8/4 4:00,102.954361,84.06324005,90.03479004,1055.521729,1056.491699,1055.466553,1037.470581,1048.352173,1069.948486,1053.594116,1054.409546,1062.874023,1062.194336,1050.120483,1050.209839,1046.500732,1041.541992,1062.108276,1059.690674,1057.858643,1042.268311,1041.449341,1042.784302,1061.014282,1049.719727,1054.912109,1059.897827,1052.798096,26.56389999,21.22123146,21.54753876
2015/8/4 5:00,103.646759,84.07185364,89.46813965,1055.148071,1054.263306,1054.326172,1036.399048,1047.750977,1070.098511,1052.1427,1053.504639,1061.993286,1061.990479,1049.150757,1050.25354,1046.844971,1039.893311,1062.022461,1059.478882,1058.085938,1042.811646,1042.109375,1042.652588,1061.314209,1049.182373,1054.562134,1061.217285,1053.064453,25.24168968,19.98663521,21.30025291
2015/8/4 6:00,100.0960922,75.35378265,88.93321991,1064.026489,1067.269531,1065.03833,1048.822388,1061.843628,1076.121704,1061.637817,1069.984741,1075.895874,1072.103149,1061.019897,1061.783569,1056.85498,1050.655518,1068.588623,1075.899414,1067.805542,1054.480103,1047.940552,1055.827026,1076.609985,1064.459839,1066.552124,1073.532715,1064.442627,30.42380142,26.25823593,28.22491455
2015/8/4 7:00,102.4563293,84.07467651,90.93022156,1055.045288,1055.28833,1055.000977,1038.672119,1048.390259,1071.661499,1053.780029,1055.462158,1064.650635,1062.478882,1051.459106,1052.067383,1047.266235,1042.896362,1062.061157,1061.617432,1059.564209,1043.193359,1040.471069,1044.806519,1062.276855,1050.060303,1056.505127,1060.972168,1054.633667,27.33693695,23.25864792,23.05979919
2015/8/4 8:00,100.5308762,84.06413269,94.46151733,1057.484985,1059.709839,1056.582886,1039.988281,1052.220215,1072.494141,1054.304932,1058.991089,1066.148193,1064.709595,1052.877197,1053.137573,1050.344116,1044.273193,1061.793579,1064.919434,1059.384766,1044.768799,1042.859497,1047.162476,1064.767334,1054.678223,1058.398682,1064.142456,1055.474731,27.50816536,23.64141655,23.83792877
2015/8/4 9:00,99.05996704,84.06272125,97.43372345,1059.106079,1059.711304,1058.664185,1042.125,1055.543823,1070.501343,1057.580688,1060.783936,1067.793091,1064.892822,1055.16687,1054.69104,1051.573975,1045.066406,1063.366699,1066.400024,1059.285156,1047.929321,1042.978394,1048.678101,1068.258545,1056.445923,1059.451416,1066.422729,1057.604126,27.7374897,24.80341148,26.36992455
2015/8/4 10:00,97.99578857,84.07045746,99.97245789,1059.753418,1060.973877,1059.645752,1043.469727,1054.702515,1071.273193,1057.398071,1062.502808,1070.161621,1066.970947,1056.619385,1058.331299,1052.076904,1045.410156,1064.009033,1068.119629,1060.589722,1048.455933,1043.838379,1049.822998,1070.654541,1058.56604,1062.186401,1068.986084,1057.539673,27.24934196,25.71304703,27.3491478
2015/8/4 11:00,97.54866028,84.0652771,102.9088516,1060.525879,1063.031128,1060.469482,1044.603638,1057.310425,1071.153809,1057.916626,1062.598511,1069.8396,1067.884521,1057.700195,1058.012695,1054.436646,1047.911377,1064.538574,1069.613525,1060.887451,1048.066772,1044.633667,1049.713257,1073.049805,1060.898071,1061.903687,1069.596069,1059.336304,28.0915947,23.54222298,27.46233749
2015/8/4 12:00,95.97798157,84.05921173,104.9022064,1062.334351,1065.297485,1061.192017,1045.949951,1059.97998,1068.712646,1059.528198,1064.979126,1071.981567,1068.180298,1057.870605,1058.874268,1054.082764,1049.428833,1067.116699,1071.091797,1062.354004,1050.377441,1044.585449,1053.267822,1075.159302,1062.419189,1064.319824,1070.54187,1060.792114,26.93118858,22.87283516,26.26741791
2015/8/4 13:00,96.6000824,84.07180023,105.1811523,1062.191895,1066.443359,1059.675537,1046.98999,1057.592651,1071.493042,1059.93103,1064.708374,1072.444214,1067.693604,1056.346191,1060.038696,1053.455933,1047.471558,1065.907837,1071.184814,1064.119385,1050.23877,1044.854126,1051.463257,1074.445557,1064.387207,1063.831543,1071.673462,1061.462646,26.37866211,24.35194206,24.92522621
2015/8/4 14:00,95.70916748,84.06156921,105.9109726,1063.639771,1064.622925,1062.766235,1048.023804,1059.222778,1069.28186,1059.73584,1065.461792,1072.208374,1067.270264,1057.351685,1060.470215,1056.692627,1049.248169,1065.411743,1072.279419,1062.560181,1049.815918,1046.656982,1051.886719,1077.527954,1064.755493,1064.48877,1070.661011,1062.665039,27.81838226,24.41203308,23.58303452
2015/8/4 15:00,94.85308838,84.06505585,105.8843994,1064.039429,1065.609985,1061.757935,1048.031494,1060.800903,1070.206177,1060.928223,1064.904053,1071.074463,1069.234863,1057.820313,1059.414185,1054.474121,1050.082642,1067.503662,1071.854004,1065.991943,1050.979614,1046.731201,1053.684692,1075.065063,1063.41748,1064.285278,1070.059692,1062.168457,26.57223511,22.96228027,24.35955429
2015/8/4 16:00,96.45645905,84.06680298,105.095726,1063.907959,1064.692261,1061.580322,1045.048584,1059.15271,1071.761475,1061.151123,1066.136353,1071.460083,1066.543945,1057.759644,1059.771973,1054.192017,1047.219971,1064.574219,1070.695679,1061.988525,1050.427368,1044.282349,1050.929443,1075.378296,1063.158325,1064.44751,1070.508057,1062.913818,27.39086533,23.17395592,25.78904533
2015/8/4 17:00,96.39892578,84.06617737,104.2568588,1061.2677,1063.620483,1061.133179,1045.025513,1058.504395,1071.538696,1059.343872,1064.289551,1071.49939,1067.084595,1057.630249,1059.338135,1054.730347,1046.839355,1065.903809,1072.076782,1063.829102,1049.095215,1044.319336,1051.210327,1075.864502,1062.740356,1063.647339,1070.762451,1060.565063,27.34470367,24.64931107,25.34831619
2015/8/4 18:00,97.69015503,84.0732193,101.0855942,1059.663818,1061.7146,1060.292236,1043.55835,1055.769165,1071.073608,1059.106812,1060.851196,1069.8125,1065.324707,1055.335083,1057.363159,1053.031982,1046.654907,1063.736938,1068.479736,1061.11853,1048.727295,1043.999756,1049.670898,1070.986328,1058.479858,1061.781616,1068.266479,1059.103149,27.09296799,25.97601318,27.74166298
2015/8/4 19:00,98.43536377,84.06543732,99.5687027,1059.427612,1059.724731,1059.074585,1042.326782,1054.344482,1070.456909,1057.150513,1059.922607,1069.113647,1067.023804,1054.45459,1055.236572,1052.455444,1045.49353,1065.428833,1066.90271,1061.490601,1048.0625,1043.133789,1047.723633,1069.4021,1058.033325,1059.326782,1067.201172,1057.719849,26.6150322,24.63888931,26.01156807
2015/8/4 20:00,99.7565918,84.05712891,96.73634338,1058.651001,1059.097412,1056.994629,1040.354614,1053.773071,1071.056396,1055.209106,1058.307495,1066.296997,1064.791626,1053.185547,1055.218384,1051.067261,1044.743408,1063.777954,1066.06958,1059.39856,1047.012085,1044.342285,1046.031128,1068.661987,1054.839111,1057.524658,1064.501099,1057.173584,26.58909607,23.66359711,24.04566574
2015/8/4 21:00,100.7298126,84.06465149,94.52636719,1056.885742,1057.85376,1055.631836,1039.813599,1052.211426,1071.339355,1055.146118,1057.95105,1066.181519,1064.000854,1052.463867,1053.497925,1049.249146,1043.37854,1062.86853,1064.075439,1060.291382,1046.834717,1043.283936,1046.248535,1064.239868,1053.141113,1057.905151,1062.887207,1056.171753,25.09283447,23.86083031,24.42939949
2015/8/4 22:00,101.3218536,84.05788422,93.38666534,1055.206909,1057.382568,1056.471558,1038.698853,1050.727295,1071.456299,1053.769165,1057.776978,1065.349243,1064.489624,1050.229614,1051.753174,1048.728027,1042.388184,1063.185059,1061.705811,1060.291138,1044.268799,1043.166016,1045.093262,1064.107422,1052.180298,1056.482422,1063.782471,1054.598389,26.02235413,21.51668358,22.04196167
2015/8/4 23:00,101.7744141,84.05619812,92.49200439,1055.709473,1057.522949,1055.095215,1037.988159,1051.693359,1070.856567,1053.934082,1056.39502,1065.392578,1063.926025,1050.928833,1052.472168,1048.835083,1042.436157,1062.702393,1062.563477,1057.055908,1043.630737,1042.455322,1045.458374,1062.375366,1051.086548,1055.201904,1061.714844,1054.283081,25.74711037,22.07351685,22.51296806
2015/8/5 0:00,101.7601166,84.07452393,92.28429413,1055.369019,1056.822266,1055.241699,1037.946289,1050.933228,1069.697021,1053.660645,1056.319824,1063.398804,1063.400391,1050.47998,1050.630371,1049.071655,1042.776855,1061.52124,1062.498413,1057.603027,1043.036987,1042.093384,1044.123657,1062.87207,1050.916748,1056.839966,1060.813721,1053.239624,25.7058506,22.71989441,22.63664246
2015/8/5 1:00,102.4173431,82.59133148,90.25163269,1055.128052,1053.966064,1058.173828,1040.539429,1052.862427,1073.338135,1055.140747,1059.552612,1066.187012,1065.970459,1053.398804,1053.739014,1050.522339,1044.484253,1061.10022,1063.276245,1060.578125,1045.86084,1042.878418,1045.48877,1064.958008,1052.687378,1057.640991,1063.030884,1057.028687,25.97079849,22.23730469,23.15089035
2015/8/5 2:00,102.1145325,81.15744781,89.50828552,1057.063721,1059.625244,1059.368774,1041.073975,1053.283081,1070.681519,1055.115723,1058.651001,1068.875366,1065.582275,1053.822388,1055.554199,1051.613892,1045.355713,1063.331787,1067.168579,1061.468262,1047.190552,1042.143433,1046.538208,1066.525269,1054.058472,1060.644897,1064.917725,1056.399902,26.17950821,22.65347099,25.14740944
2015/8/5 3:00,102.3968811,81.22711182,88.89175415,1054.016846,1057.13562,1056.815796,1037.253784,1051.203369,1070.23645,1053.317261,1058.231079,1066.457397,1064.477539,1052.322754,1051.539063,1049.450684,1041.924438,1061.645996,1063.122437,1058.163086,1044.588867,1042.255981,1043.539429,1063.376709,1051.046509,1058.134277,1061.695923,1053.890381,29.59469986,23.65506363,26.31056786
2015/8/5 4:00,101.9741211,79.818573,88.92945862,1057.944702,1056.512207,1059.020752,1039.839844,1051.19458,1070.466919,1053.461792,1058.245239,1069.022339,1064.132935,1054.406616,1053.242554,1049.133667,1043.474731,1062.434204,1067.101196,1060.635132,1046.783447,1039.720825,1045.895142,1067.283936,1052.029541,1058.319336,1065.873779,1055.339722,28.56312943,24.1920166,26.39680481
2015/8/5 5:00,102.1354675,79.48366547,87.64491272,1055.918091,1058.604004,1059.734131,1039.59314,1052.856567,1070.075439,1054.408447,1058.509155,1066.967773,1064.227173,1052.364746,1052.799927,1048.860229,1045.269287,1060.994507,1065.352051,1058.572144,1046.844238,1040.254761,1045.795288,1066.052368,1053.670898,1058.134888,1064.056274,1055.977783,27.14387512,24.14285088,26.92810249
2015/8/5 6:00,96.29808044,70.42871094,88.00836182,1073.520264,1073.559204,1074.788696,1059.092651,1072.039185,1081.080078,1068.223755,1081.179443,1083.061279,1078.564575,1067.03186,1072.889282,1067.602539,1058.904785,1073.387939,1084.897949,1074.171021,1065.393677,1050.854858,1068.174561,1086.551636,1075.243774,1075.404541,1079.411987,1073.01709,30.71323967,24.00788307,27.32359695
2015/8/5 7:00,102.2733459,84.05102539,90.68267059,1054.490234,1055.692627,1056.789673,1037.898682,1051.197998,1069.895142,1053.600464,1057.397583,1064.888916,1063.197754,1051.020142,1051.049316,1048.351074,1042.425903,1061.270142,1061.481567,1059.640503,1043.553833,1040.452026,1042.759888,1062.412842,1049.78479,1055.902466,1061.543701,1053.515991,26.34518623,22.80636787,23.6425972
2015/8/5 8:00,100.8103104,84.07275391,94.13276672,1057.635132,1056.808594,1057.458496,1038.739258,1051.930664,1070.384033,1054.96936,1059.214111,1066.237671,1063.782349,1052.911133,1053.528198,1050.213257,1042.717285,1061.866699,1062.946167,1058.28064,1045.804565,1041.870972,1044.050903,1064.341431,1053.540527,1060.454956,1063.637695,1056.212158,25.7644825,22.87279129,24.96739388
2015/8/5 9:00,99.22232056,84.02017975,97.41423035,1060.525757,1059.929199,1061.242188,1043.819946,1054.651001,1070.15918,1058.102539,1062.148193,1070.68689,1065.238159,1055.759521,1056.694458,1052.510742,1046.999146,1061.716431,1067.677856,1060.944214,1047.526855,1040.232422,1048.235229,1068.087769,1057.772339,1063.342896,1067.941895,1059.797852,27.64490128,25.21907425,26.58811378
2015/8/5 10:00,98.53823853,84.06546021,99.86045074,1059.886597,1063.102051,1060.46167,1043.063232,1057.56897,1071.187866,1057.545776,1062.909546,1070.425659,1066.675049,1056.201294,1055.19812,1052.922485,1046.751221,1063.940552,1068.890137,1061.069824,1046.352417,1042.566772,1049.169434,1072.291138,1059.252075,1062.755493,1069.428223,1060.312378,28.51408958,23.71621895,27.2840538
